tour_id,biker_id,invited,like,dislike,language_id,location_id,gender,time_zone,age,join_tour_difference,month_joined,day_joined,month_tour,day_tour,hour_tour,minute_tour,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100,w_other,friends_going,friends_maybe,friends_invited,friends_not_going,friend_organizer
SY82673935,EA47903240,1,0,0,en,US,1,-300.0,29,0,9,22,9,22,15,27,2,1,0,1,3,0,1,0,1,0,4,3,0,1,0,1,1,0,2,2,2,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,1,3,164,8,0
SY82727529,CJ02208687,0,1,0,es,LA,1,-180.0,32,0,10,27,10,27,12,38,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,7,2,76,2,0
SY82727529,FI8924229,0,1,0,es,ES,0,480.0,19,0,10,25,10,25,22,39,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,5,0,0
SY82727529,GB0133863,0,1,0,es,LA,1,-240.0,25,0,10,27,10,27,13,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,9,1,63,2,0
SY84042837,BA72368701,0,0,0,en,GB,0,240.0,23,0,10,30,10,30,5,58,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,3,0,4,0,0
SY84042837,BB23831146,0,0,0,en,US,1,240.0,16,0,11,1,11,1,8,52,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,5,5,61,3,0
SY84042837,BH49528606,0,0,0,en,US,1,240.0,17,0,10,30,10,30,7,27,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,20,7,94,4,0
SY84042837,BJ08507314,0,0,0,en,US,1,-480.0,19,0,10,29,10,29,12,22,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,5,7,73,2,0
SY84042837,BJ23507186,0,0,0,en,US,1,240.0,15,0,10,30,10,30,6,30,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,28,7,94,4,0
SY84042837,CB05508317,1,0,0,en,US,1,240.0,19,0,10,30,10,30,12,24,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,16,3,63,1,0
SY84042837,CE4644122,0,0,0,en,GB,1,240.0,19,0,11,1,11,1,8,23,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,1,3,37,0,0
SY84042837,CE67409062,0,0,0,en,US,0,240.0,16,0,11,1,11,1,9,28,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,50,19,251,12,0
SY84042837,CF63679078,0,0,0,fr,FR,1,240.0,15,0,11,1,11,1,9,46,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,5,2,49,0,0
SY84042837,CF93432040,0,0,0,en,US,0,240.0,18,0,10,31,10,31,7,15,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,8,1,102,4,0
SY84042837,CJ78622176,0,0,0,en,US,1,240.0,16,0,10,29,10,29,10,20,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,3,0,6,0,0
SY84042837,DI3587770,0,0,0,en,US,0,240.0,14,0,10,29,10,29,10,46,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,12,1,43,0,0
SY84042837,DI94667987,0,0,0,en,US,0,240.0,19,1,10,31,11,1,11,13,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,19,12,107,4,0
SY84042837,DJ09997753,0,0,0,en,US,0,240.0,22,1,10,29,10,30,2,28,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,2,0,23,1,0
SY84042837,EB03253513,0,0,0,en,GB,0,240.0,17,0,10,30,10,30,11,12,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,13,5,61,1,0
SY84042837,EB36285322,0,0,0,en,US,0,240.0,17,2,10,27,10,29,5,37,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,20,2,85,1,0
SY84042837,IE8730816,0,0,0,en,US,0,240.0,16,0,10,30,10,30,13,14,4,8,2,1,3,4,2,3,1,0,3,3,2,1,1,0,7,3,0,3,1,1,2,0,0,2,0,1,0,9,3,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,112,6,0,19,1,0
SY84337495,BB16289197,0,1,0,id,ID,1,420.0,22,0,10,26,10,26,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
SY84507010,CC49748129,0,0,0,en,US,0,-300.0,26,0,10,10,10,10,13,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0
SY85328273,HI6776836,0,0,0,id,ID,0,420.0,14,0,9,30,9,30,3,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0
SY85523814,BH10009181,0,0,0,id,ID,1,420.0,20,0,9,28,9,28,13,58,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,0,0,0,0
SY85899647,BB59947871,0,0,0,id,ID,1,420.0,18,6,9,30,10,6,9,9,2,2,3,1,1,0,0,2,1,0,0,0,1,0,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,3,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,0,0,7,0,0
SY86539073,DE66521212,0,0,0,en,US,0,-480.0,41,4,9,25,9,29,23,35,10,6,1,1,0,1,0,0,3,1,3,3,0,1,3,5,1,1,1,1,1,0,0,0,0,0,4,0,0,4,3,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,98,1,0,7,0,0
SY86999314,DI28329584,0,0,0,en,US,1,-300.0,32,70,8,17,10,26,17,22,2,1,3,0,0,0,3,1,0,2,2,2,3,2,0,0,1,0,0,0,4,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,37,1,0
SY87699038,EA57602883,0,0,0,en,US,1,-480.0,44,0,10,4,10,4,22,37,9,6,4,2,4,0,1,4,2,3,1,1,0,2,2,1,4,0,1,0,0,0,1,0,2,1,2,1,1,2,0,0,0,1,1,0,0,0,2,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,109,1,0,40,0,0
SY88084859,CF66144998,0,0,0,en,US,1,-300.0,27,16,10,22,11,7,20,32,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,1,0
SY88416045,BJ33513142,0,0,0,en,US,0,-480.0,48,19,11,17,12,6,10,52,7,2,2,2,2,0,1,1,3,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,54,0,0,8,0,0
SY88551070,DI85352810,1,0,0,en,US,0,-300.0,28,0,8,24,8,24,0,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,1,0,19,1,0
SY88717856,DC45671824,0,0,0,en,US,1,-480.0,32,0,10,20,10,20,20,37,1,1,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2,0,0
SY88877752,CJ20617215,0,0,0,en,US,1,420.0,18,0,11,1,11,1,22,1,18,23,6,5,2,50,10,8,13,3,3,1,4,3,9,6,5,1,3,0,2,1,1,1,1,4,6,6,0,2,2,0,0,0,5,1,2,0,2,0,1,1,1,0,7,5,0,0,0,0,6,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,2,1,0,1,1,2,3,0,1,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,315,1,0,1,0,0
SY89357869,DJ3817534,0,0,0,en,US,1,420.0,18,40,10,31,12,10,7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0
SY89496791,DJ62251454,0,0,0,id,ID,1,420.0,21,41,10,28,12,8,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,1,4,0,0
SY89742514,CI58284447,0,0,0,en,US,1,-300.0,23,76,5,22,8,6,13,58,5,1,4,1,4,5,2,3,1,1,1,1,1,1,1,4,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,3,0,1,3,1,0,2,0,1,0,2,1,0,0,0,0,3,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,86,1,0,0,0,0
SY91326635,HD4292380,0,0,0,es,LA,1,-480.0,35,5,11,5,11,10,5,34,1,0,1,0,0,6,2,0,0,1,0,0,1,2,0,1,0,0,4,0,1,1,1,0,0,0,0,0,0,2,0,0,4,5,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0
SY91527098,CG94809416,0,1,0,id,ID,1,420.0,22,0,9,25,9,25,5,34,4,0,4,1,0,1,0,1,1,2,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,1,0,0,0,0
SY91693053,CI42951963,0,1,0,en,US,1,-480.0,20,7,11,7,11,14,0,51,7,0,2,4,0,6,0,4,1,2,2,2,5,0,0,0,0,0,1,0,0,0,0,5,0,0,0,3,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,1,0,4,0,0
SY92718328,CB62567305,0,0,0,id,ID,1,420.0,16,3,11,1,11,4,9,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,1,0,0,0
SY92718328,EB96666928,0,0,0,en,US,1,420.0,20,5,10,30,11,4,10,19,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,1,0,0,0
SY92740948,DB62849104,0,0,0,en,US,0,420.0,18,0,11,1,11,1,5,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,0
SY9364804,CI58284447,0,1,0,en,US,1,-300.0,23,116,5,22,9,15,22,49,13,8,8,5,10,34,4,6,3,1,3,1,3,3,2,1,3,2,1,0,4,2,0,0,0,0,1,0,1,10,0,3,1,2,4,0,1,0,0,4,0,3,1,1,0,2,1,18,0,1,0,2,0,0,1,1,1,0,1,1,0,0,0,8,0,2,0,1,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,1,1,0,321,0,0,3,1,0
SY94391682,CC0184636,1,0,0,fr,CA,0,-240.0,30,0,10,16,10,16,16,32,0,2,3,1,1,0,0,0,1,0,0,0,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,7,1,0
SY94420727,CF97201802,0,0,0,en,US,0,-420.0,23,0,9,3,9,3,7,58,1,3,0,0,0,1,2,2,0,2,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,1,0,0,1,0
SY96301727,CJ03662804,0,0,0,en,US,0,-480.0,31,32,6,28,7,30,22,54,8,5,5,1,2,0,2,0,2,1,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,69,0,0,6,0,0
SY96301727,CJ03662804,0,0,0,en,US,0,-480.0,31,32,6,28,7,30,18,23,8,5,5,1,2,0,2,0,2,1,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,69,0,0,6,0,0
SY96872922,BC8723876,0,1,0,en,US,1,420.0,20,0,10,17,10,17,12,32,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,34,4,0
SY96963187,CC17853337,0,0,0,en,US,1,-300.0,19,8,9,25,10,3,20,42,3,3,4,1,2,4,0,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,0,0,29,1,0
SY98504188,DJ61511121,0,1,0,en,US,0,-240.0,22,0,9,18,9,18,15,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0
SY99157860,CD37052402,0,0,0,en,US,1,-420.0,20,4,9,17,9,21,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0
